x,y,z
0.7816764, 0.5248504, 0.6939571
0.7816764, 0.5245776, 0.6998051
0.7816764, 0.5247523, 0.7192982
0.7816764, 0.5247919, 0.7309942
0.7816764, 0.524745, 0.7329435
0.7816764, 0.5262509, 0.7836257
0.7816764, 0.5259312, 0.8167641
0.7816764, 0.5264674, 0.8304093
0.7816764, 0.5247537, 0.8479532
0.7836257, 0.52685, 0.08966862
0.7836257, 0.5270954, 0.09551657
0.7836257, 0.5244889, 0.1929825
0.7836257, 0.5244889, 0.1949318
0.7836257, 0.5270351, 0.2202729
0.7836257, 0.5246868, 0.2807018
0.7836257, 0.5266637, 0.294347
0.7836257, 0.5257622, 0.3079922
0.7836257, 0.5242139, 0.3177388
0.7836257, 0.5236921, 0.3235867
0.7836257, 0.5237743, 0.3274854
0.7836257, 0.5261682, 0.3430799
0.7836257, 0.5247235, 0.3879142
0.7836257, 0.5251205, 0.3976608
0.7836257, 0.5257758, 0.4307992
0.7836257, 0.5273755, 0.4522417
0.7836257, 0.5241458, 0.4775828
0.7836257, 0.5258252, 0.5477583
0.7836257, 0.524488, 0.5692008
0.7836257, 0.525777, 0.6081871
0.7836257, 0.5249548, 0.6471735
0.7836257, 0.5269111, 0.7719298
0.7836257, 0.524972, 0.8050683
0.7836257, 0.5258723, 0.8167641
0.7836257, 0.5247319, 0.8460039
0.7836257, 0.5242516, 0.8557505
0.7836257, 0.5240577, 0.871345
0.7836257, 0.5237432, 0.920078
0.7836257, 0.5237671, 0.9259259
0.7836257, 0.5243931, 0.957115
0.7836257, 0.5246399, 0.9688109
0.7836257, 0.5246391, 0.9727095
0.7836257, 0.5246094, 0.9766082
0.785575, 0.5280627, 0.01559454
0.785575, 0.5271075, 0.0331384
0.785575, 0.5265872, 0.1169591
0.785575, 0.525004, 0.2066277
0.785575, 0.5268663, 0.2534113
0.785575, 0.5243013, 0.2787524
0.785575, 0.5265952, 0.2962963
0.785575, 0.5273032, 0.3508772
0.785575, 0.5276006, 0.3547758
0.785575, 0.5254426, 0.374269
0.785575, 0.524547, 0.4756335
0.785575, 0.5240608, 0.4834308
0.785575, 0.528437, 0.5204678
0.785575, 0.5285077, 0.5321637
0.785575, 0.5261136, 0.5964912
0.785575, 0.5260524, 0.6042885
0.785575, 0.5279191, 0.6705653
0.785575, 0.5257159, 0.6842105
0.785575, 0.5247744, 0.6900585
0.785575, 0.5243525, 0.7076023
0.785575, 0.5269186, 0.7680312
0.785575, 0.5262724, 0.7836257
0.785575, 0.5240472, 0.8576998
0.785575, 0.5237252, 0.8693957
0.785575, 0.5245616, 0.9707602
0.7875243, 0.5280423, 0.005847953
0.7875243, 0.5256474, 0.1247563
0.7875243, 0.5252483, 0.1734893
0.7875243, 0.5257249, 0.2573099
0.7875243, 0.5247141, 0.3781676
0.7875243, 0.5244727, 0.3820663
0.7875243, 0.5262675, 0.465887
0.7875243, 0.5259674, 0.4678363
0.7875243, 0.525442, 0.5009747
0.7875243, 0.5255039, 0.5536062
0.7875243, 0.5253344, 0.6120858
0.7875243, 0.5235794, 0.7426901
0.7875243, 0.5247039, 0.7524366
0.7875243, 0.5267739, 0.7738792
0.7875243, 0.5261357, 0.8245614
0.7875243, 0.523126, 0.9415205
0.7894737, 0.5263445, 0.1169591
0.7894737, 0.5257635, 0.1676413
0.7894737, 0.5236607, 0.1851852
0.7894737, 0.5234966, 0.1988304
0.7894737, 0.5276026, 0.2183236
0.7894737, 0.5283297, 0.2222222
0.7894737, 0.5289121, 0.2280702
0.7894737, 0.5293477, 0.2358674
0.7894737, 0.5245531, 0.3294347
0.7894737, 0.5276074, 0.3586745
0.7894737, 0.5274096, 0.3606238
0.7894737, 0.527165, 0.4405458
0.7894737, 0.5245802, 0.4892788
0.7894737, 0.5286428, 0.5360624
0.7894737, 0.5258662, 0.588694
0.7894737, 0.5247047, 0.7153996
0.7894737, 0.5241233, 0.7270955
0.7894737, 0.5239665, 0.7290449
0.7894737, 0.5267646, 0.7680312
0.7894737, 0.5259729, 0.8304093
0.7894737, 0.5233886, 0.8654971
0.7894737, 0.5228852, 0.8752437
0.7894737, 0.5226005, 0.9298246
0.7894737, 0.524595, 0.962963
0.791423, 0.5259796, 0.07017544
0.791423, 0.5263209, 0.07407407
0.791423, 0.5268108, 0.251462
0.791423, 0.5243001, 0.2631579
0.791423, 0.525857, 0.3001949
0.791423, 0.5243081, 0.3157895
0.791423, 0.5241525, 0.3177388
0.791423, 0.5242318, 0.3957115
0.791423, 0.5258104, 0.4288499
0.791423, 0.5273173, 0.4405458
0.791423, 0.5291252, 0.534113
0.791423, 0.5270182, 0.5477583
0.791423, 0.5262496, 0.6062378
0.791423, 0.5255375, 0.6120858
0.791423, 0.5242087, 0.6218324
0.791423, 0.5235686, 0.7329435
0.791423, 0.523124, 0.7426901
0.791423, 0.5250982, 0.7563353
0.791423, 0.5255592, 0.785575
0.791423, 0.5242774, 0.9551657
0.791423, 0.5248637, 0.9863548
0.791423, 0.5249242, 0.9980507
0.7933723, 0.5248898, 0.05263158
0.7933723, 0.5244076, 0.1442495
0.7933723, 0.5272621, 0.2163743
0.7933723, 0.5277324, 0.2475633
0.7933723, 0.5242213, 0.2631579
0.7933723, 0.5243443, 0.3255361
0.7933723, 0.5263113, 0.337232
0.7933723, 0.5240852, 0.3820663
0.7933723, 0.5278628, 0.4444444
0.7933723, 0.5268394, 0.508772
0.7933723, 0.5255037, 0.5633528
0.7933723, 0.5248876, 0.7017544
0.7933723, 0.5262836, 0.7719298
0.7933723, 0.5258426, 0.82846
0.7933723, 0.5223897, 0.8810916
0.7933723, 0.5249186, 0.962963
0.7953216, 0.5250309, 0.04873294
0.7953216, 0.5256304, 0.1189084
0.7953216, 0.5243279, 0.1345029
0.7953216, 0.5292767, 0.2378168
0.7953216, 0.528833, 0.2417154
0.7953216, 0.5251132, 0.288499
0.7953216, 0.5252835, 0.2904483
0.7953216, 0.5254893, 0.294347
0.7953216, 0.525752, 0.5614035
0.7953216, 0.524582, 0.6939571
0.7953216, 0.5258278, 0.711501
0.7953216, 0.5232578, 0.8654971
0.7953216, 0.5251749, 0.9805068
0.797271, 0.5268834, 0.03508772
0.797271, 0.5246851, 0.05068226
0.797271, 0.5270897, 0.07407407
0.797271, 0.527557, 0.08187135
0.797271, 0.5250399, 0.1559454
0.797271, 0.5255777, 0.1637427
0.797271, 0.5248733, 0.1754386
0.797271, 0.5269808, 0.2163743
0.797271, 0.5274945, 0.2183236
0.797271, 0.5289162, 0.2280702
0.797271, 0.5288669, 0.2397661
0.797271, 0.5239705, 0.2729045
0.797271, 0.5247858, 0.3274854
0.797271, 0.5280625, 0.4502924
0.797271, 0.5253134, 0.6822612
0.797271, 0.5249175, 0.6959065
0.797271, 0.5230573, 0.7407407
0.797271, 0.5260632, 0.7660819
0.797271, 0.5257707, 0.8440546
0.797271, 0.5245565, 0.9512671
0.7992203, 0.5266712, 0.03508772
0.7992203, 0.5245906, 0.04873294
0.7992203, 0.527696, 0.2202729
0.7992203, 0.528058, 0.2222222
0.7992203, 0.528322, 0.2241715
0.7992203, 0.526229, 0.251462
0.7992203, 0.5243685, 0.3235867
0.7992203, 0.5268926, 0.3606238
0.7992203, 0.5254471, 0.4249513
0.7992203, 0.527895, 0.4522417
0.7992203, 0.5256609, 0.4756335
0.7992203, 0.5254233, 0.4775828
0.7992203, 0.523367, 0.6393762
0.7992203, 0.5271977, 0.6705653
0.7992203, 0.5251399, 0.6959065
0.7992203, 0.5235538, 0.7368421
0.7992203, 0.5258209, 0.8479532
0.7992203, 0.5261857, 0.9941521
0.8011696, 0.5271941, 0.02923977
0.8011696, 0.5247852, 0.128655
0.8011696, 0.5277083, 0.2436647
0.8011696, 0.5251547, 0.288499
0.8011696, 0.5241225, 0.3177388
0.8011696, 0.5245495, 0.3898636
0.8011696, 0.5276225, 0.454191
0.8011696, 0.5267819, 0.465887
0.8011696, 0.5265971, 0.4678363
0.8011696, 0.5273165, 0.5906433
0.8011696, 0.5253559, 0.6198831
0.8011696, 0.5270397, 0.6608187
0.8011696, 0.5243113, 0.7329435
0.8011696, 0.5263101, 0.8440546
0.8011696, 0.523222, 0.8869396
0.8011696, 0.5233029, 0.920078
0.8011696, 0.5233165, 0.9317739
0.8031189, 0.5274353, 0.02534113
0.8031189, 0.5246363, 0.05847953
0.8031189, 0.5273741, 0.07407407
0.8031189, 0.5231326, 0.2046784
0.8031189, 0.5255129, 0.214425
0.8031189, 0.5246994, 0.2729045
0.8031189, 0.5251727, 0.2846004
0.8031189, 0.5247747, 0.3898636
0.8031189, 0.5244755, 0.3957115
0.8031189, 0.5261818, 0.4288499
0.8031189, 0.5265342, 0.4307992
0.8031189, 0.5269992, 0.460039
0.8031189, 0.5268939, 0.4619883
0.8031189, 0.5258195, 0.4736842
0.8031189, 0.5266653, 0.5711501
0.8031189, 0.5279678, 0.5984405
0.8031189, 0.5234633, 0.6413255
0.8031189, 0.5261284, 0.6549708
0.8031189, 0.5266356, 0.6588694
0.8031189, 0.5262966, 0.6744639
0.8031189, 0.5255668, 0.6959065
0.8031189, 0.5265394, 0.8050683
0.8031189, 0.5255337, 0.82846
0.8050683, 0.5262742, 0.0331384
0.8050683, 0.5254306, 0.1578947
0.8050683, 0.5241919, 0.2105263
0.8050683, 0.5276142, 0.2319688
0.8050683, 0.527672, 0.2358674
0.8050683, 0.5245442, 0.3099415
0.8050683, 0.524398, 0.3216374
0.8050683, 0.5249618, 0.4834308
0.8050683, 0.5256712, 0.4951267
0.8050683, 0.5263016, 0.5009747
0.8050683, 0.5291019, 0.5282651
0.8050683, 0.5271893, 0.588694
0.8050683, 0.527792, 0.6062378
0.8050683, 0.5273053, 0.6101364
0.8050683, 0.5248409, 0.6491228
0.8050683, 0.5267004, 0.6608187
0.8050683, 0.5249936, 0.6900585
0.8050683, 0.5249489, 0.7329435
0.8050683, 0.5251591, 0.7563353
0.8050683, 0.52542, 0.7582846
0.8050683, 0.5262154, 0.957115
0.8050683, 0.5265111, 0.9844055
0.8070176, 0.526891, 0.2436647
0.8070176, 0.5252758, 0.2748538
0.8070176, 0.5267873, 0.3547758
0.8070176, 0.5240001, 0.4035088
0.8070176, 0.5264006, 0.4639376
0.8070176, 0.526244, 0.5009747
0.8070176, 0.5273551, 0.508772
0.8070176, 0.5260268, 0.6179338
0.8070176, 0.5252291, 0.6920078
0.8070176, 0.524839, 0.791423
0.8070176, 0.5258321, 0.9044834
0.8089669, 0.5261709, 0.03118908
0.8089669, 0.5274402, 0.08382066
0.8089669, 0.5247769, 0.1033138
0.8089669, 0.5254059, 0.1150097
0.8089669, 0.5256555, 0.1559454
0.8089669, 0.5241781, 0.1929825
0.8089669, 0.5267964, 0.2319688
0.8089669, 0.5249273, 0.3099415
0.8089669, 0.5246529, 0.3157895
0.8089669, 0.5262498, 0.3430799
0.8089669, 0.527096, 0.4522417
0.8089669, 0.5247996, 0.4873294
0.8089669, 0.526141, 0.5009747
0.8089669, 0.5252045, 0.5594542
0.8089669, 0.5249836, 0.6510721
0.8089669, 0.5261846, 0.6588694
0.8089669, 0.5266362, 0.6647174
0.8089669, 0.5266361, 0.6666667
0.8089669, 0.5253935, 0.6783625
0.8089669, 0.5258512, 0.6959065
0.8089669, 0.5285695, 0.711501
0.8089669, 0.52764, 0.7231969
0.8089669, 0.5255704, 0.7953216
0.8089669, 0.5249323, 0.8596491
0.8089669, 0.5263674, 0.9512671
0.8089669, 0.526391, 0.9590643
0.8089669, 0.527101, 0.9941521
0.8109162, 0.526571, 0.02729045
0.8109162, 0.5252547, 0.1384016
0.8109162, 0.5251825, 0.3099415
0.8109162, 0.5249578, 0.3138402
0.8109162, 0.5262064, 0.3586745
0.8109162, 0.5241677, 0.4132554
0.8109162, 0.5279824, 0.4385965
0.8109162, 0.5266587, 0.454191
0.8109162, 0.5267651, 0.5068226
0.8109162, 0.5270939, 0.508772
0.8109162, 0.5260899, 0.7699805
0.8109162, 0.5248948, 0.7777778
0.8109162, 0.5262443, 0.8109162
0.8109162, 0.525533, 0.8557505
0.8109162, 0.5244945, 0.8849903
0.8128655, 0.5268109, 0.02339181
0.8128655, 0.526596, 0.07602339
0.8128655, 0.5255909, 0.1091618
0.8128655, 0.5262828, 0.1247563
0.8128655, 0.5247937, 0.3216374
0.8128655, 0.5259755, 0.3469785
0.8128655, 0.5256868, 0.3664717
0.8128655, 0.5255899, 0.368421
0.8128655, 0.5244569, 0.4035088
0.8128655, 0.525767, 0.4230019
0.8128655, 0.5264969, 0.4269006
0.8128655, 0.5278121, 0.4444444
0.8128655, 0.5255152, 0.4678363
0.8128655, 0.5253949, 0.497076
0.8128655, 0.5258365, 0.5009747
0.8128655, 0.5265765, 0.6140351
0.8128655, 0.5280634, 0.7231969
0.8128655, 0.5251176, 0.748538
0.8128655, 0.5267254, 0.7641326
0.8128655, 0.5263876, 0.7699805
0.8128655, 0.5254667, 0.7758285
0.8128655, 0.5246749, 0.7836257
0.8128655, 0.5264024, 0.8089669
0.8128655, 0.5256363, 0.8908382
0.8128655, 0.5258558, 0.9688109
0.8148148, 0.5253884, 0.003898636
0.8148148, 0.5255405, 0.005847953
0.8148148, 0.5238765, 0.06237817
0.8148148, 0.5257009, 0.1052632
0.8148148, 0.5266088, 0.1189084
0.8148148, 0.5258581, 0.1384016
0.8148148, 0.525793, 0.1403509
0.8148148, 0.5236328, 0.2046784
0.8148148, 0.5250378, 0.3196881
0.8148148, 0.5247762, 0.3274854
0.8148148, 0.524429, 0.4892788
0.8148148, 0.5256785, 0.5009747
0.8148148, 0.5270688, 0.6101364
0.8148148, 0.5246041, 0.6237817
0.8148148, 0.5256825, 0.6744639
0.8148148, 0.5259991, 0.6978558
0.8148148, 0.5289454, 0.7173489
0.8148148, 0.5285619, 0.7212476
0.8148148, 0.5233073, 0.8693957
0.8148148, 0.5266277, 0.9434698
0.8148148, 0.5263147, 0.957115
0.8148148, 0.5261886, 0.9590643
0.8167641, 0.5262972, 0.1091618
0.8167641, 0.5284428, 0.1695906
0.8167641, 0.5236164, 0.208577
0.8167641, 0.5236775, 0.2105263
0.8167641, 0.524434, 0.2183236
0.8167641, 0.5261018, 0.251462
0.8167641, 0.5260825, 0.2534113
0.8167641, 0.526197, 0.2729045
0.8167641, 0.5256476, 0.368421
0.8167641, 0.5261484, 0.3859649
0.8167641, 0.5251031, 0.417154
0.8167641, 0.5234713, 0.6452242
0.8167641, 0.5262519, 0.6998051
0.8167641, 0.5269036, 0.7582846
0.8167641, 0.5263496, 0.7992203
0.8167641, 0.5262918, 0.8089669
0.8167641, 0.5238842, 0.8635477
0.8167641, 0.5254602, 0.8869396
0.8167641, 0.5269728, 0.8986355
0.8167641, 0.5260599, 0.9590643
0.8187134, 0.5259165, 0.01169591
0.8187134, 0.5268466, 0.1325536
0.8187134, 0.5267793, 0.3040936
0.8187134, 0.5239357, 0.4775828
0.8187134, 0.5240126, 0.4892788
0.8187134, 0.5257687, 0.534113
0.8187134, 0.5272428, 0.6062378
0.8187134, 0.5233144, 0.6296296
0.8187134, 0.5227308, 0.6335283
0.8187134, 0.5233997, 0.6452242
0.8187134, 0.5245462, 0.6510721
0.8187134, 0.5256838, 0.7426901
0.8187134, 0.5256761, 0.7816764
0.8187134, 0.5256508, 0.7894737
0.8187134, 0.5257798, 0.791423
0.8187134, 0.526281, 0.797271
0.8187134, 0.5263028, 0.8089669
0.8187134, 0.5254831, 0.834308
0.8187134, 0.5257376, 0.9610137
0.8206628, 0.5221085, 0.0545809
0.8206628, 0.5224926, 0.05847953
0.8206628, 0.5260019, 0.08187135
0.8206628, 0.5275995, 0.1169591
0.8206628, 0.5285007, 0.165692
0.8206628, 0.5241472, 0.202729
0.8206628, 0.5264049, 0.2729045
0.8206628, 0.5274379, 0.2904483
0.8206628, 0.5250673, 0.3255361
0.8206628, 0.5262126, 0.4502924
0.8206628, 0.5236616, 0.4775828
0.8206628, 0.5250268, 0.5360624
0.8206628, 0.5271134, 0.6081871
0.8206628, 0.522747, 0.6413255
0.8206628, 0.5247273, 0.6530215
0.8206628, 0.5260922, 0.7407407
0.8206628, 0.5277187, 0.7602339
0.8206628, 0.527944, 0.7641326
0.8206628, 0.5279281, 0.7660819
0.8206628, 0.5258851, 0.785575
0.8206628, 0.5234303, 0.8693957
0.8206628, 0.52352, 0.8732944
0.8206628, 0.5274686, 0.9005848
0.8206628, 0.5273806, 0.9376218
0.8206628, 0.5257059, 0.9590643
0.8206628, 0.5254927, 0.9610137
0.8206628, 0.5254017, 0.9824561
0.8226121, 0.5244074, 0.03703704
0.8226121, 0.5220748, 0.05068226
0.8226121, 0.5220077, 0.05263158
0.8226121, 0.5280313, 0.1208577
0.8226121, 0.5280297, 0.122807
0.8226121, 0.526231, 0.2573099
0.8226121, 0.5276979, 0.2904483
0.8226121, 0.5277125, 0.4288499
0.8226121, 0.5279465, 0.4307992
0.8226121, 0.5232326, 0.4814815
0.8226121, 0.5259709, 0.5107213
0.8226121, 0.5263782, 0.5243665
0.8226121, 0.5246199, 0.5360624
0.8226121, 0.5271857, 0.6023392
0.8226121, 0.5241896, 0.6510721
0.8226121, 0.5277334, 0.9376218
0.8226121, 0.5250922, 0.9824561
0.8245614, 0.5245843, 0.07407407
0.8245614, 0.5286, 0.1676413
0.8245614, 0.5233695, 0.208577
0.8245614, 0.5231985, 0.214425
0.8245614, 0.5249566, 0.2417154
0.8245614, 0.5281872, 0.3001949
0.8245614, 0.5256252, 0.3781676
0.8245614, 0.5259943, 0.3918129
0.8245614, 0.5259018, 0.3937622
0.8245614, 0.5256738, 0.5263158
0.8245614, 0.526508, 0.5964912
0.8245614, 0.5231236, 0.6452242
0.8245614, 0.5283884, 0.7134503
0.8245614, 0.5268403, 0.7387914
0.8245614, 0.5283241, 0.7680312
0.8245614, 0.5274358, 0.7758285
0.8245614, 0.5269725, 0.7797271
0.8245614, 0.5269923, 0.7992203
0.8245614, 0.5278683, 0.9317739
0.8245614, 0.5245714, 0.9649123
0.8245614, 0.5243276, 0.9746588
0.8265107, 0.5253127, 0.02923977
0.8265107, 0.5250332, 0.03118908
0.8265107, 0.5240595, 0.07017544
0.8265107, 0.5252074, 0.08187135
0.8265107, 0.5232898, 0.208577
0.8265107, 0.5256229, 0.2495127
0.8265107, 0.5280512, 0.3118908
0.8265107, 0.5245596, 0.3586745
0.8265107, 0.5255982, 0.4093567
0.8265107, 0.5281287, 0.4366472
0.8265107, 0.52328, 0.5633528
0.8265107, 0.5244517, 0.5808967
0.8265107, 0.5258372, 0.5925926
0.8265107, 0.5268848, 0.5984405
0.8265107, 0.5274024, 0.6081871
0.8265107, 0.5253369, 0.6237817
0.8265107, 0.522974, 0.6374269
0.8265107, 0.5246426, 0.6705653
0.8265107, 0.5247135, 0.6978558
0.8265107, 0.5278928, 0.7543859
0.8265107, 0.5271309, 0.7953216
0.8265107, 0.5259106, 0.8421053
0.8265107, 0.5255426, 0.8518519
0.8265107, 0.528196, 0.9317739
0.8265107, 0.5273588, 0.9473684
0.8265107, 0.52658, 0.9512671
0.82846, 0.5259041, 0.02339181
0.82846, 0.5239031, 0.06822612
0.82846, 0.5271908, 0.1033138
0.82846, 0.5283931, 0.128655
0.82846, 0.5229827, 0.2183236
0.82846, 0.5230436, 0.2202729
0.82846, 0.5286772, 0.3079922
0.82846, 0.5285648, 0.3099415
0.82846, 0.524767, 0.3703704
0.82846, 0.5271949, 0.4210526
0.82846, 0.5277836, 0.4385965
0.82846, 0.5227238, 0.4756335
0.82846, 0.5226455, 0.4814815
0.82846, 0.5230423, 0.5438597
0.82846, 0.5243481, 0.5750487
0.82846, 0.5272555, 0.6003898
0.82846, 0.5276037, 0.6062378
0.82846, 0.526572, 0.6179338
0.82846, 0.5245163, 0.6608187
0.82846, 0.5230308, 0.6842105
0.82846, 0.5283129, 0.7173489
0.82846, 0.5279925, 0.9064327
0.82846, 0.5260489, 0.9532164
0.82846, 0.5250905, 0.9980507
0.8304093, 0.5281471, 0.1325536
0.8304093, 0.5268703, 0.1832359
0.8304093, 0.5242904, 0.2007797
0.8304093, 0.5253288, 0.3976608
0.8304093, 0.5256459, 0.4054581
0.8304093, 0.523374, 0.4931774
0.8304093, 0.5235567, 0.4951267
0.8304093, 0.5240799, 0.5282651
0.8304093, 0.526871, 0.5964912
0.8304093, 0.5231352, 0.6452242
0.8304093, 0.5280031, 0.7173489
0.8304093, 0.5275291, 0.7407407
0.8304093, 0.5257181, 0.8304093
0.8304093, 0.5238826, 0.9844055
0.8323587, 0.526352, 0.01169591
0.8323587, 0.5227271, 0.05068226
0.8323587, 0.5264583, 0.09941521
0.8323587, 0.5270808, 0.1637427
0.8323587, 0.5257666, 0.2709552
0.8323587, 0.5259855, 0.2768031
0.8323587, 0.5247624, 0.337232
0.8323587, 0.5244218, 0.3411306
0.8323587, 0.5243298, 0.3430799
0.8323587, 0.524041, 0.3664717
0.8323587, 0.5245894, 0.3762183
0.8323587, 0.5274616, 0.4210526
0.8323587, 0.5226165, 0.4834308
0.8323587, 0.5233738, 0.4931774
0.8323587, 0.523258, 0.5360624
0.8323587, 0.5267239, 0.5945419
0.8323587, 0.5278427, 0.6042885
0.8323587, 0.5272753, 0.6159844
0.8323587, 0.5259734, 0.7076023
0.8323587, 0.5277767, 0.7329435
0.8323587, 0.527679, 0.7407407
0.8323587, 0.5277173, 0.7426901
0.8323587, 0.5282429, 0.7524366
0.8323587, 0.528686, 0.7641326
0.8323587, 0.5278046, 0.791423
0.8323587, 0.5278299, 0.7933723
0.8323587, 0.5246611, 0.8732944
0.8323587, 0.5248336, 0.8791423
0.8323587, 0.5282865, 0.91423
0.8323587, 0.5284109, 0.920078
0.8323587, 0.5240792, 0.9610137
0.8323587, 0.5237401, 0.9863548
0.834308, 0.5281836, 0.1325536
0.834308, 0.523042, 0.2183236
0.834308, 0.5258619, 0.2553606
0.834308, 0.5283411, 0.2923976
0.834308, 0.5266874, 0.4132554
0.834308, 0.5273297, 0.4191033
0.834308, 0.5278169, 0.4346979
0.834308, 0.5253899, 0.4463938
0.834308, 0.5248822, 0.4483431
0.834308, 0.5243979, 0.4502924
0.834308, 0.524303, 0.5692008
0.834308, 0.5236629, 0.6413255
0.834308, 0.5238361, 0.6608187
0.834308, 0.5276741, 0.7348928
0.834308, 0.5284896, 0.7582846
0.834308, 0.5279729, 0.7797271
0.834308, 0.5267987, 0.8187134
0.834308, 0.5258529, 0.8596491
0.834308, 0.5284008, 0.9220273
0.834308, 0.5285603, 0.9395711
0.8362573, 0.5246742, 0.03118908
0.8362573, 0.524024, 0.05653021
0.8362573, 0.5247455, 0.09161793
0.8362573, 0.5255821, 0.09746589
0.8362573, 0.5282689, 0.1189084
0.8362573, 0.5259447, 0.1812865
0.8362573, 0.5233342, 0.2105263
0.8362573, 0.5232586, 0.2202729
0.8362573, 0.5234839, 0.2358674
0.8362573, 0.5255139, 0.251462
0.8362573, 0.5290176, 0.3001949
0.8362573, 0.5290594, 0.3060429
0.8362573, 0.5273066, 0.3255361
0.8362573, 0.5249858, 0.3391813
0.8362573, 0.5236264, 0.3645224
0.8362573, 0.5240011, 0.5185185
0.8362573, 0.5278218, 0.6120858
0.8362573, 0.5275765, 0.6159844
0.8362573, 0.5269413, 0.6237817
0.8362573, 0.5265414, 0.7134503
0.8362573, 0.5273549, 0.7251462
0.8362573, 0.527695, 0.7387914
0.8362573, 0.5279623, 0.7875243
0.8362573, 0.5258851, 0.8421053
0.8362573, 0.5261908, 0.8576998
0.8362573, 0.5282894, 0.9220273
0.8382066, 0.5264355, 0.0214425
0.8382066, 0.5234761, 0.04288499
0.8382066, 0.5241358, 0.1988304
0.8382066, 0.5242518, 0.2417154
0.8382066, 0.5286098, 0.2982456
0.8382066, 0.5282633, 0.3196881
0.8382066, 0.5271143, 0.417154
0.8382066, 0.5235454, 0.4561403
0.8382066, 0.5234762, 0.5360624
0.8382066, 0.5242626, 0.5575049
0.8382066, 0.5237302, 0.6959065
0.8382066, 0.5269098, 0.7231969
0.8382066, 0.52807, 0.7602339
0.8382066, 0.5280042, 0.7621832
0.8382066, 0.5278078, 0.7699805
0.8382066, 0.5267434, 0.8226121
0.8382066, 0.5254288, 0.871345
0.8382066, 0.5277461, 0.9122807
0.8382066, 0.5283622, 0.9356725
0.8382066, 0.5256114, 0.9532164
0.8382066, 0.5238242, 0.962963
0.840156, 0.5266238, 0.0214425
0.840156, 0.5267206, 0.1091618
0.840156, 0.5281048, 0.1306043
0.840156, 0.5273682, 0.3274854
0.840156, 0.5273584, 0.4307992
0.840156, 0.526899, 0.4366472
0.840156, 0.5232323, 0.4717349
0.840156, 0.524302, 0.4990253
0.840156, 0.5236346, 0.5224171
0.840156, 0.5247608, 0.5633528
0.840156, 0.5248812, 0.5672514
0.840156, 0.5253642, 0.5750487
0.840156, 0.5279216, 0.6003898
0.840156, 0.5228377, 0.6881092
0.840156, 0.5268766, 0.7309942
0.840156, 0.5273178, 0.7368421
0.840156, 0.5275945, 0.7797271
0.840156, 0.5278174, 0.7875243
0.840156, 0.5265758, 0.8576998
0.840156, 0.5249587, 0.8791423
0.840156, 0.5278129, 0.9239766
0.840156, 0.5279369, 0.9298246
0.840156, 0.5247883, 0.957115
0.840156, 0.5235633, 0.9785575
0.8421053, 0.5277226, 0.007797271
0.8421053, 0.5240574, 0.2066277
0.8421053, 0.5240059, 0.2319688
0.8421053, 0.528102, 0.3079922
0.8421053, 0.5239456, 0.3547758
0.8421053, 0.5237297, 0.368421
0.8421053, 0.523553, 0.4756335
0.8421053, 0.5242869, 0.4931774
0.8421053, 0.5236824, 0.5321637
0.8421053, 0.5267637, 0.5867447
0.8421053, 0.5269948, 0.588694
0.8421053, 0.5278418, 0.6062378
0.8421053, 0.5257112, 0.7095516
0.8421053, 0.5272489, 0.8128655
0.8421053, 0.5256925, 0.8421053
0.8421053, 0.525194, 0.8888889
0.8421053, 0.5276548, 0.9376218
0.8421053, 0.5266354, 0.9473684
0.8440546, 0.5277545, 0.01754386
0.8440546, 0.525126, 0.03118908
0.8440546, 0.5241813, 0.03898636
0.8440546, 0.525951, 0.2573099
0.8440546, 0.52694, 0.294347
0.8440546, 0.5276707, 0.3060429
0.8440546, 0.5245864, 0.3937622
0.8440546, 0.5239871, 0.4678363
0.8440546, 0.5238975, 0.4736842
0.8440546, 0.5243653, 0.5146199
0.8440546, 0.5237229, 0.5243665
0.8440546, 0.5252802, 0.5692008
0.8440546, 0.5268939, 0.5867447
0.8440546, 0.5276633, 0.6062378
0.8440546, 0.5270621, 0.6237817
0.8440546, 0.5240973, 0.6647174
0.8440546, 0.5270852, 0.7387914
0.8440546, 0.5268699, 0.7641326
0.8440546, 0.5269264, 0.7758285
0.8440546, 0.5275033, 0.7894737
0.8440546, 0.52732, 0.8050683
0.8440546, 0.5267652, 0.8206628
0.8440546, 0.5265879, 0.8226121
0.8440546, 0.5258514, 0.8304093
0.8440546, 0.5256836, 0.8323587
0.8440546, 0.5257981, 0.8460039
0.8440546, 0.5261378, 0.8499025
0.8440546, 0.5267132, 0.8576998
0.8440546, 0.5251961, 0.877193
0.8440546, 0.5268999, 0.9083821
0.8460039, 0.5263286, 0.06042885
0.8460039, 0.5241587, 0.08187135
0.8460039, 0.527869, 0.1267056
0.8460039, 0.5276967, 0.1325536
0.8460039, 0.5259162, 0.1461988
0.8460039, 0.525685, 0.2475633
0.8460039, 0.5251372, 0.2846004
0.8460039, 0.5267896, 0.3352827
0.8460039, 0.5261822, 0.4385965
0.8460039, 0.5243305, 0.4795322
0.8460039, 0.523883, 0.5263158
0.8460039, 0.5254267, 0.5711501
0.8460039, 0.5271414, 0.588694
0.8460039, 0.5235991, 0.6725146
0.8460039, 0.5231502, 0.6803119
0.8460039, 0.5254067, 0.7017544
